,id,label,prediction,text
3340,3341,0,1,到2007年，我们将在西部地区基本普及九年义务教育，基本扫除青壮年文盲。这是一个非常光荣，同时也是非常艰巨的任务，我们正在为此不懈的努力。
3341,3342,0,1,这位艺术家的表演，可以说已经达到了出神入化的境界。
3345,3346,0,1,对刚劲清新之美的追求可以说是他的理想，他虽然处在正统书家的立场上，却是很鄙薄一些正统书家的妖媚之作。
3346,3347,0,1,画中丰富的内容，有着文字无法取代的历史价值，在艺术表现的同时，也是为12世纪中国城市状况留下的重要形象资料。
3347,3348,0,1,全新的形式、权威的导师、优秀的学员和热情的观众，让“中国好声音”不再是传统意义上的选秀节目，而是一场普及率极高的音乐盛会。
3349,3350,0,1,新华社《经济参考报》撰文指出，虽然多数城市工资总额在提升，但是扣除物价上涨因素后，实际上多数地方的工资呈下降态势。
3350,3351,0,1,电子工业能否迅速发展，并广泛渗透到各行业中去，关键在于能否加速训练并造就一批专门技术人材。
3351,3352,1,0,在当代全球化的背景下，随着对中国优秀传统文化的进一步整理、挖掘和认识，中国传统叙事将会迸发出更加灿烂的光芒。
3354,3355,0,1,个别医务人员不讲医德，索要红包，服务态度不好，医院领导对此不无责任。
3359,3360,1,0,马未都先生创作了《醉文明》，既包括了传统与现代的碰撞，又不乏以史为鉴的反思，从物质文明的角度全方位诠释了中华文化的起承转合。
3367,3368,1,0,该剧的意义在于，它以生动的画面和理念展示了新时期我军训练和生活的方方面面，揭开了新世纪“新军事题材电视剧”创作的序幕。
3370,3371,0,1,黄河在东进的路上造成了广阔富庶的黄河中下游平原，给黄皮肤的中国人留下了栖身之地。
3372,3373,1,0,中国婴儿疑似接种乙肝疫苗后死亡案例，再次将“疫苗安全”问题呈现在公众面前。要想妥善处置与消除公众可能出现的恐慌，生产企业与监管部门必须竭尽全力。
3373,3374,0,1,在信息化高速发展的今天，构筑数字化的生活平台，需要一种强有力的介质与高科技生活相接，这种介质就是网络接入和支持平台。
3378,3379,1,0,机动车驾驶人数量的迅猛增长，导致了越来越多的不文明驾驶问题，建立与中国机动车发展相适应的现代交通秩序成为了当务之急。
3379,3380,0,1,我们将通过植树造林，使有着“山水洲城”美誉的长沙天更蓝、水更清、山更绿。
3383,3384,0,1,华夏幸福俱乐部宣布，由李铁担任球队主教练；他从幕后走到台前只用了一个月时间，他能否在短时间内凝聚全队的战斗力，关键在于他的能力。
3387,3388,0,1,豪华月饼销售遇冷、天价大闸蟹市场降温、大张旗鼓的公款吃喝难觅踪影……中央出台“八项规定”、下发节日禁令后迎来首个中秋，各地初显节约从简、反对铺张浪费的节日新风。
3390,3391,0,1,鄂州民间工艺美术馆于2015年6月6日开馆，它不仅为民间工艺产业发展搭建了平台，而且也是传承和保护民间文化的重要阵地。
3391,3392,0,1,十六岁的我们对于生活有了更深的领悟：彩虹要经历风雨的洗礼，才能绽放耀眼的光芒。
3396,3397,1,0,土地流转涉及亿万农民切身利益，各级农业行政部门要严格依法办事，避免土地“非粮化”、“非农化”等现象不再发生。
3397,3398,0,1,据新华社报道，林郑月娥在香港特别行政区第五任行政长官选举中胜出，其得票数已超过选举条例规定的600张有效得票数。
3402,3403,0,1,他望着船夫涎皮的脸，轻轻地说：“算了吧！”
3403,3404,0,1,电影《老师·好》自3月22日全国上映以来，不断引发观影热潮。到目前，《老师·好》在同日上映影片中票房、上座率均居首位。
3404,3405,1,0,习近平在海南实地调研时强调，加快建设国际旅游岛是中央的重大决策，也是海南的最大机遇和最强比较优势。要充分调动广大干部群众，通过锲而不舍、艰苦奋斗创造美好未来。
3406,3407,0,1,现在我们已经认识到，抓好生态文明建设，是实现可持续发展的必然要求，但在实际中污染环境破坏生态等现象在一些地方还时有发生，这多少与领导干部责任缺失有关。
3409,3410,1,0,一个国家的实力、一个民族的荣誉，不仅反映在社会进步、人的素质、科技水平、文化底蕴和道德力量上，而且反映在经济实力上。
3412,3413,0,1,部分欧洲议会议员日前在欧洲议会全会上批评欧盟在应对甲型H1N1流感问题上行动迟缓，不能协调一致采取有效措施遏制流感疫情在欧盟范围内蔓延。
3413,3414,0,1,营造健康文明的网络文化环境已成为新时期精神文明建设的迫切需要。
3414,3415,0,1,朗诵是学习语文的一种重要方式。通过朗诵，我们可以创造性地表现出文学作品的思想感情和语言文字的音韵美。
3416,3417,0,1,端午节前夕，许多厂家推出了物美价廉的节日礼盒，来满足消费者馈赠亲友的需求．
3418,3419,0,1,《定风波》记叙的只是出游途中遇雨的一件小事，但词中寄寓了作者洒脱、放达的情怀，也表达了他对自己遭受政治打击的愤懑之情。
3420,3421,0,1,"他焦急地看看天,又看看我,说:“我背你走!”"
3425,3426,0,1,国务院决定免征关税和进口增值税的目的，在于进一步扩大利用外资，鼓励引进国外的先进技术和设备，促进产业结构的调整和完善。
3428,3429,0,1,预计于2015年建成的粤港澳大桥，将从根本上解决阻碍粤港澳三地的交通问题，成为深化粤港澳合作，促进三地繁荣稳定的“金桥”。
3433,3434,1,0,电信网络诈骗犯罪依然高发频发，特别是近期发生的多起大学生被诈骗案，引发社会高度关注，已经成为社会一大公害，广大群众对此类犯罪活动深恶痛绝。
3434,3435,1,0,为了办好2010年亚运会，广州请来世界各地专业人士组织赛事，参与筹划，实际上这也是广州与国际接轨，学习别国先进的理念。
3435,3436,0,1,教师成功的作品会影响学生，激发学生的动笔热情，继而促使学生效仿教师写作，起到“此时不教胜有教”的效果。
3443,3444,0,1,两会期间陈肇雄表示，自今年10月1日起将全面取消手机长途漫游费，工信部将会同有关部委扎实落实网络提速降费工作，推动网络建设进程。
3444,3445,0,1,近年来，全省各中小学建立和完善了校园安全工作机制。
3445,3446,0,1,俄罗斯外交部发言人扎哈罗娃表示，俄方希望参与南海水域争论的国家遵守不使用武力的原则，相关各方应直接进行磋商谈判，非地区力量介入南海问题将适得其反。
3448,3449,1,0,一些经济发达地区利用自身经济和资源优势，大量挖走欠发达地区的名师，这种做法扰乱了不发达地区的人才培养力度，扩大了区域之间教育差距。
3449,3450,0,1,总设计师孟凡超表示：珠港澳跨海大桥的建成通车让我觉得任何个人的成绩和人民群众的伟大创造比起来都不过是沧海一粟。
3453,3454,1,0,一窝珍贵恐龙蛋化石的流失令我国科学家十分痛心，他们呼吁国家采取错失干涉，设法追回流失的化石，并阻止这类事情不再发生。
3454,3455,0,1,加拿大的一些矿井正在使用一个通过雷达进行勘测的裂纹识别系统，以检查矿井底下是否存在危险区域。
3458,3459,0,1,南堡人民经过一个冬天的苦战，终于使一道十米高、七十米长的拦河大坝巍然屹立在天目山旁边。
3459,3460,0,1,老师耐心地纠正了我这次作文中存在的问题。
3460,3461,0,1,第七届世界军人运动会成功举办，体现了中国气派、军人特色，实现了“办赛水平一流、参赛成绩一流”目标。
3468,3469,0,1,颐和园“大黄鸭”风靡和童心未泯有关。“大黄鸭”与《致青春》同期走红看似巧合却都验证着创意本身最朴素的真谛：创意是人性艺术。
3469,3470,0,1,一个人能否成才，要看他怎样做。一看他有没有信心，相不相信自己能成才；二看他有没有毅力和决心，能否一辈子坚持下去。
3471,3472,1,0,清华大学的研究表明，《算表》是目前国内发现最早的实用算具，被称作世界数学史乃至中国数学史上的一项重大发现。
3473,3474,0,1,读原著、学原文、悟原理，可以提升我们从源头上掌握和运用马克思主义立场观点方法的觉悟和能力。
3474,3475,0,1,长期以来，社会上总是以升学作为评价学校以及教师的唯一标准，尽管中央一直反对这样做。
3478,3479,0,1,我们没有理由不珍惜今天的幸福生活。
3481,3482,0,1,丝路基金主要是中国有关机构出资成立的中长期开发资金，服务于我国“一带一路”建设，其融资渠道、运作模式、管理方式等与多边开发机构有较大不同。
3486,3487,0,1,2010年世博会的口号是“城市，让生活更美好”，届时上海世博会将以“城市”为主题交流和推广可持续的城市发展理念，将成为一场探讨人类城市生活的盛会。
3488,3489,0,1,政府应进一步加大改革力度，整合并均衡教育资源，真正让每个孩子都能受平等的教育、优质的教育。
3499,3500,0,1,如果美国政府不履行他在中美贸易协定、多种纤维品协定和纺织协议中承担的义务，那么，任何人也不能保证中美两国之间的贸易不会出现逆转。
3504,3505,0,1,在53届慕尼黑安全会议上，傅莹从六方会谈的缘起谈起，表示中国曾积极斡旋，多次推动六方会谈达成重要协议，但协议始终未能落实，确实令人遗憾。
3505,3506,0,1,长江中的江豚被誉为“水中大熊猫”，是《华盛顿公约》确定的全球濒危物种之一，再不加以保护，15年后将会灭绝。
3509,3510,0,1,苹果营养丰富，但是它的表面常常黏附着对人体有害的细菌和农药，所以食用前应将苹果洗净、削皮。
3510,3511,0,1,只要黑人的基本活动范围只是从少数民族聚居的小贫民区转移到大贫民区，我们就绝不会满足。
3513,3514,0,1,和氏璧是中国历史上著名的美玉，千百年来，与它相关的故事广为流传，但它的下落至今是个谜。
3518,3519,0,1,世卫组织称，前不久发现的一种新型冠状病毒，和引起非典的冠状病毒不同，用“类非典病毒”来称呼这种新型病毒并不恰当。
3520,3521,0,1,静静的河水倒映着朝霞，太美啦！
3524,3525,0,1,最近工商管理部门对全行业进行的质量大检查，大大促进了建立技术管理制度这项工作的开展。
3526,3527,1,0,蒲伟带着8岁的儿子背着沉沉的行囊徒步旅行，希望在磨练孩子意志力的同时，能让孩子走进真实的世界及人世间的冷暖。
3529,3530,1,0,据银监会分析，2015年第一季度，我国股市一路上涨的原因，主要在于投资者对中国经济前景充满信心所致。
3532,3533,0,1,报告指出，中国及印度的一些跨国公司眼下正不遗余力地开拓国际市场，新加坡、俄罗斯等则紧随其后，国际市场的竞争格局在发生变化。
3535,3536,0,1,吕叔湘先生对人们日常所说的话语进行认真的思考和研究，发现了语言运用的知识和奥妙，并将这些发现汇编为《语文常谈》。
3546,3547,0,1,在鲜花绚烂的春日，或在木叶萧萧的秋天，独坐着，冥思苦想，返照自己的灵魂，你会抵达一种空灵的境界。
3549,3550,0,1,我们由衷地感谢老师多年来的默默付出。
3550,3551,0,1,在当今商品经济时代，当诗歌失去往昔荣耀而逐渐远离我们的时候，读到这样一首清纯明净、催人奋然前行的祖国颂歌，真是难得的精神享受。
3552,3553,0,1,在中国现代作家中，像叶圣陶这样多方面地、深刻地、成功地描写教育界的种种现象和心态者，并无第二人可与匹敌。
3556,3557,0,1,在发达国家，“智囊团”是一种相对稳定的、独立于政府决策机制的政策研究和咨询机构，现在它已成为推动社会发展的重要力量。
3558,3559,0,1,秋天的沂蒙山是个旅游的好地方。
3559,3560,0,1,我不得不承认我确实是做错了。
3560,3561,0,1,八年不是一个小数目，八年内的一切，难道你只凭一双肉眼，就都能辨别出来吗？
3561,3562,0,1,任何一项产品或服务，如果希望迅速得到市场或公众的认知或认可，借助网络、报刊或电视台等大众传媒的力量可以说是一条捷径。
3567,3568,0,1,“天河二号”在基因分析与测序、智慧城市等领域获得广泛应用，成为科技创新和经济社会发展的强劲引擎。
3568,3569,0,1,沈阳是我国东北地区最大的物资集散中心，辐射范围包括东北三省、内蒙古自治区等地。
3570,3571,0,1,贾平凹的获奖小说《秦腔》以细腻平实的语言，表现了改革开放带来的乡村的价值观念在传统格局中的深刻变化，倾注了作者对故乡的一腔深情。
3572,3573,0,1,青年人贵在坚持，才气就是坚持写作的结果。
3573,3574,1,0,11月17日，施一公率领团队在生物学权威杂志《细胞》上发表了一篇关于“剪接体催化后状态结构”的文章，在该研究领域，就完成时间和论文投稿，施一公的团队是世界第一。
3575,3576,0,1,《面朝大海，春暖花开》表达了诗人对尘世幸福生活的向往。
3579,3580,0,1,就业性别歧视，一直是每年就业季驱之不散的阴霾，在今年本就比较严峻的就业形势下，二孩政策的放开更让不少正在求职的女生忧心忡忡。
3580,3581,0,1,冯小刚导演的电影《芳华》，上映以来深受观众好评，该片用纯粹、美丽、残酷的方式告诉人们青春年华十分宝贵。
3583,3584,0,1,学校开展地震安全常识教育活动，可以增强同学们的安全自我保护意识。
3593,3594,1,0,4月4日，2016年国际安徒生奖在意大利博洛尼亚国际儿童书展上公布，中国作家曹文轩顺利摘得这一世界儿童文学领域的至高荣誉，这也是中国作家首次蝉联此项桂冠。
3594,3595,1,0,这部昆曲是80后才女蜀周根据唐代诗人张若虚的《春江花月夜》为灵感来源进行创作的，导演李不平对这部昆曲给予了高度评价。
3596,3597,1,0,近日，浙江杭州萧山警方破获一起微信约会网友实施盗窃的案件。本以为是一出老掉牙的“美人计”，谁知经审讯，嫌犯竟是一男扮女装的38岁中年男子，这让民警和受害人都大跌眼镜。
3597,3598,0,1,把文学作为一种社会现象看时，作家是生产者，读者是消费者，而文学批评家则是站在两者的中间，扮演着一个介绍人的角色。
3607,3608,0,1,他这次访问日本是要同日本国会和朝野各界人士共同探讨如何进一步巩固和发展中日睦邻友好关系的问题。
3608,3609,0,1,用社会科学的理论和方法研究互联网，是社会科学工作者面临的新课题。
3611,3612,0,1,周人创造了农业文明在《诗经》中有大量篇幅记载和表现，有的是春夏之际向神灵祈福或秋天之际答谢神灵的乐歌，有的直接反映了生产生活的场面。
3614,3615,0,1,当今时代，我们需聚天下英才而用之，让更多千里马竞相奔腾。
3615,3616,0,1,随着冷空气的不断侵袭，湖南湿冷的“魔法攻击”已经上线。未来一周，湖南雨量、雨日将明显增多，有阶段性雨（雪）天气过程。
3616,3617,0,1,过于放松的假期有可能带来一些可怕的结果。很多学生感觉无事可做，容易变得懒散，失去目标和动力，严重的会出现自卑、抑郁、焦虑不安等问题。
3617,3618,1,0,由于朝鲜执意发射卫星的行为，加剧了半岛的紧张局势，进一步恶化了东北亚的安全环境，不利于东北亚的和平与稳定。
3618,3619,0,1,梦在前方，路在脚下，青年要坚定信念，珍惜韶华，在追求中国梦的道路上放飞青春，以青春之我建设青春国家。
3622,3623,0,1,这三年来，“一带一路”建设从无到有、由点及面，进度和成果都超出了预期效果。
3623,3624,0,1,节约的目的不仅仅在于节约钱财，更在于节约大自然赋予我们的有限资源，以保护十分脆弱的生态环境。
3630,3631,0,1,邓稼先是中国几千年传统文化孕育出来的有最高奉献精神的儿子。
3631,3632,1,0,“中国——南非经贸研讨会”于2007年9月25日在北京举行，会议认为，中国在利用南非丰富资源的同时，也把中国在现代化建设中积累的经验带到了南非，帮助南非改善了自身的发展能力。
3634,3635,1,0,河南“瘦肉精”事件所涉案件调查取得重要突破，目前因“瘦肉精”事件而被河南省有关部门刑拘、控制、立案侦查的人员已达68人。
3636,3637,0,1,随着公共健康意识的觉醒，人们越来越关注添加剂、转基因、纯天然等概念，相对应地，强加工型或油炸类食品逐渐被消费者排斥。
3638,3639,1,0,相关部门公布了19家存在大量低俗内容的网站的名单，能否采取有力措施坚决遏制网上低俗风蔓延，是保护未成人健康成长、推动互联网健康有序发展的关键。
3641,3642,0,1,面对新规严厉的处罚条款，很多有车一族、有证一族小心翼翼恶补新交规，尽管如此，还有部分驾驶员因为学艺不精吃了苫头。
3645,3646,1,0,俗话说，新官上任三把火，特朗普的这把移民政策之“火”不仅烧到了自己的头上，而且也点燃了美国移民政策。
3649,3650,0,1,求真务实的一项内涵，就是要求人民群众的历史地位和作用之真，务发展最广人民根本利益之实。
3650,3651,0,1,我国森林覆盖率从新中国成立初期的8．6%，提高到目前的20．36%，这是个了不起的成就。
3659,3660,1,0,马云将参演电商创业轻喜剧《我在梦想大道东》，讲述了关于普通电商创业者的故事，同时“具备热血励志和浪漫爱情元素”。
3660,3661,0,1,少年宫的俱乐部这时真正热闹起来了。
3662,3663,0,1,以外滩、豫园、世博园等为代表的经典景点，因其多功能的旅游业态和浓郁的文化底蕴，成为外来游客体验上海风情的首选。
3665,3666,0,1,卡特林原先学的是法律，后来改学画肖像，有很长一段时间在北美洲的印第安人中生活并学习。
3667,3668,1,0,毕淑敏的小说创作一直在医学边缘上行走，《红处方》、《预约死亡》与《血玲珑》，在各种医学角度传达着对生命的关切与对死亡的审视。
3668,3669,0,1,如果能够找到这种金属或合金的话，那将引起电力工业上的一场划时代的革命。
3670,3671,1,0,以往私有概念对人们是陌生的，人们对私有财产的归属普遍缺乏安全感，现在《物权法》将给私有财产提供法律安全保障。
3676,3677,0,1,生命物质的一致性和生物进化的连续性，以及人类基因组计划所建立的策略与技术的通用性，奠定了揭开生命最终奥秘的基础。
3683,3684,1,0,在进入2007年—南京大屠杀事件70周年之际，日本国内的右翼分子不但没有深刻反省，反而掀起了一股否认南京大屠杀事实，更加猖狂地兴风作浪。
3684,3685,0,1,残疾人参与体育运动，是用身体和意志证明自己参与社会生活的能力，是用精神和毅力表现自己突破生命局限的志气和勇气。
3686,3687,0,1,谁又能否认英雄的品质正是在这一天天的努力学习中渐渐培养起来的呢？
3689,3690,0,1,一般来说，语文学科的知识水平越高，学科外知识越丰富，则思维越严密、敏捷，领悟能力、分析及推理能力就越强。
3692,3693,0,1,只要我们坚决捍卫神圣不可侵犯的领土，其他国家的阴谋诡计就不会得逞。
3705,3706,1,0,海归曾是令许多人羡慕的身份，但随着数量的大幅增强，如今海归的就业优势已经不再
3706,3707,0,1,面对严峻的毕业分配形势，吉林大学确定了“抓住重点，解决难点，关注热点”的就业工作策略，为毕业生提供了更加广阔的就业空间。
3708,3709,1,0,武汉争创全国文明城市的攻坚战予2月底正式打响，城管部门积极响应，提出了“拆除违法建设，构筑和谐家园”的口号。
3716,3717,0,1,香港的执法者并不会因为林建岳的否认而放弃对整个事件的继续深入调查，幕后有无黑手相信自会真相大白。
3718,3719,0,1,食用一包油炸方便面所摄入的油量高达30克，这已是每人每天摄入油量的上限。
3719,3720,0,1,香港舆论普遍认为，连战“登陆”迈出了历史性的一步，只要两岸的中国人均以追求和平发展为目标，两岸完全可以通过谈判化解分歧。
3720,3721,0,1,班长沉着地指挥战斗，让敌人走近了，才下命令狠狠地打。
3727,3728,0,1,“嫦娥三号”登月成功让我们距离月球资源的利用又近了一步。
3728,3729,0,1,春节过后，航空市场转入淡季，机票价格迅速跳水，一些人选择此时出游。显然，机票价格是人们是否选择这种出游方式的首要原因。
3732,3733,0,1,推动生态保护红线落实，需要明确奖惩机制，建立追责制度。
3733,3734,1,0,中央在提出改进工作作风、密切联系群众的八项规定后，各地积极落实，并于近期相继向社会公布了具体实施细则。
3734,3735,1,0,家庭和学校对孩子安全问题的过度关注，反而会降低孩子自我保护的意识和能力
3735,3736,0,1,斯坦因他们在叙述中常常提到古怪的王道士，让外国听众感到，从这么一个蠢人手中抢救出这笔遗产，是多么重要。
3737,3738,0,1,将“乾坤柱”改为“哈利路亚山”，实际上只是满足了少数人即洋人的好奇心理，却忽视了包括十三亿中国人在内的大多数人的感受。
3740,3741,0,1,“生产发展、生活宽裕、乡风文明、村容整洁、管理民主”，是社会主义新农村的具体体现．
3744,3745,0,1,当今世界，虽然霸权强权、地区纷争仍然存在，但稳定的“存量”和“增量”明显大于动乱的“存量”和“增量”。
3747,3748,0,1,沿海地区的医疗部门，对进食海鲜后有身体不适的就诊病人要加强观察，及时治疗。
3762,3763,0,1,随着2015年5月京杭大运河济宁—泰安北延工程的完工，济宁以北至东平段99公里主航道也将全面复航。
3765,3766,1,0,世界旅游组织调查数据显示，到2020年，中国将成为世界最大的旅游客源输出国，出境人数将达1亿人次，世界许多角落都将留下了中国游客的足迹。
3767,3768,0,1,《人民日报》怒批《王者荣耀》的游戏设定中存在篡改历史、误导青少年的问题。
3769,3770,0,1,积累是创造的基础，创造是积累的飞跃
3777,3778,0,1,妈妈语重心长地给我讲了沉迷于网络的害处，举了许多同学因上网而荒废学业的例子。
3790,3791,0,1,古代讲荔枝的书，包括蔡襄的在内，现在知道的共有十三种，以记福建所产的为多，尚存八种；记载广东所产的仅存一种。
3802,3803,0,1,遭受挫折的人得到鼓励，眼里的天空会蔚蓝起来，干涸的心田会润泽起来。
3807,3808,0,1,即将召开的第十三届全运会增设了围棋、攀岩、龙舟等深受群众喜爱的体育项目。
3808,3809,0,1,我国确立的碳达峰、碳中和目标成为推动“十四五”经济绿色转型的新动力。
3817,3818,0,1,水墨画从诞生到发展、完善，经历了一千多年的漫长岁月，尤其是文人画的形成和兴盛，使中国水墨画备受人们推崇。
3822,3823,1,0,学校能否形成良好的、有促进功能的校园文化，学习者能否真正适应并融入它，它对教学活动的有效开展起着重要作用。
3825,3826,1,0,体制上的弊端、法制上的漏洞和政策本身的不完善等导致收入差距迅速拉大，这些方面近几年来政府做了很大努力，情况有所改善。
3826,3827,0,1,中国正在经历一场从“吃饱”向“吃好”、“吃健康”的转变，在这一历史进程中，能否保证公众的食品安全，取决于政府的执政水平，事关老百姓的切身利益。
3827,3828,0,1,了解并保护我们的传统文化，是每个中国人义不容辞的责任。
3830,3831,0,1,我父亲是建筑家，许多人以为我母亲后来进入建筑领域，是受我父亲影响，其实不是这样的。
3837,3838,1,0,体育已经不能仅仅满足于在赛场上通过争金夺银来振奋十气，更应在提升国民素质和公民意识方面为国人带来实实在在的好处。
3839,3840,1,0,环境的污染问题关系到无数人的生活，如果我们每一个人不能高度重视，不赶快行动起来制止污染，情况将更加严重。
3843,3844,0,1,最近有关“北京地铁2元时代或将终结”的讨论，在网上引起了轩然大波，实际上，大家可能忘了，从分段票价到一律2元，北京地铁票价已经历过多次调整。
3845,3846,0,1,杰出的尼日利亚剧作家、激进的人道主义者沃莱•索因卡严厉批评了美国当选总统特朗普在移民问题上引起强烈争议的言论和墨西哥边境的造墙计划。
3848,3849,1,0,从这次“科技改变未来”的参赛影像，表达了参赛者们对未来生活的向往。他们用自己所掌握的科技手段勾勒出了心目中未来生活的景象。
3850,3851,0,1,不难发现，随着《无名之辈》《四个春天》等影视剧的热播，黔南的知名度和美誉度都不断提升，让我们一起为家乡疯狂打call！
3852,3853,0,1,我本来愿意显露一下自己的学识，而他们则千方百计地揭露我的无知。
3853,3854,0,1,岁梢寒夜，玩火玩灯，除夕燃滴滴金，放焰火，是孩子群里少有例外的事。
3856,3857,0,1,总书记指出：发展经济是推动强国战略的一个很重要的方面。
3861,3862,0,1,各国政府——无论专制政府或共和政府，都驱逐他；资产者——无论保守派或极端民主派，都竞相诽谤他，诅咒他。他对这一切毫不在意，把它们当作蛛丝一样轻轻拂去，只是在万不得已时才给以回敬。
3863,3864,1,0,近日，秘鲁官方经过致函中国国家质检总局，寺河山苹果获得出口秘鲁许可，这是继加拿大、美国和智利后，寺河山苹果打开的又一国际市场。
3865,3866,0,1,读了《失街亭》一文，如果你认为在当前有些干部徇私舞弊、贪赃枉法的问题严重，就可以赞扬诸葛亮不徇私情。
3877,3878,1,0,各地教材大换血，鲁迅的多篇作品“被踢出去”，网友质疑道“时代确实不同了，但谁又能否认我们这个时代不需要鲁迅精神了呢？”
3883,3884,0,1,在社会信任度高的国家，要证明你妈是你妈只需文化上的简单证明就行；但在信任度不高的社会，就有可能发展到亲子鉴定。
3889,3890,0,1,"经典是什么？经典作品就是那些你经常听人家说“我正在重读„„”,而不是“我正在读„„”的书。"
3894,3895,0,1,朝鲜最高领导人金正恩1日发表新年贺词时提到“洲际弹道导弹试验发射准备工作进入最终阶段”，这引起美日韩三国高度警惕，并被解读为“朝鲜或在近期试射洲际导弹”
3897,3898,0,1,只有我们对于语言知道得多，在我们头脑里有丰富的积累，才有选择的余地。
3900,3901,0,1,“熟读唐诗三百诗，不会写诗也会吟”这句话，写诗的适用，为文的也适用。
3901,3902,0,1,随着“三严三实”专题活动的深入开展，“慵懒散混”等不良现象大大减少。
3906,3907,0,1,老师经常引导我们用美的眼光去观察世界，用美的心灵去感受世界。
3914,3915,0,1,《大卫·科波菲尔》自始至终采用第一人称叙事，每一个读者都会从天真无邪的大卫身上唤回自己童年的记忆。
3915,3916,0,1,国防科技领域，一定要把握新一轮科技革命机遇，实现弯道超车，首先需要解决“看清趋势、看清方向、看清道路”问题。
3916,3917,0,1,台湾当局如果误判形势，一意孤行，继续推行“渐进式”台独政策，只会加剧两岸关系紧张，必将自食恶果。
3918,3919,1,0,由于水资源对国民经济有着非常大的重要性，人工降水试验作为开发水资源的一种潜在手段，受到广泛的重视。世界上先后有大约八十多个国家和地区开展了这项试验。
3929,3930,0,1,3月5日，李克强总理在政府工作报告中提出，取消流量“漫游”费，移动网络流量资费年内至少降低30%。三大运营商集体表态：立即行动。
3933,3934,0,1,像这种为了骗取学生的配合而创设的情境，在平常教学中并不鲜见。这样的情境不要也罢，因为它向学生灌输了这样的思想：人有时可以不讲诚信，有时为了达到目的可以不择手段。
3934,3935,0,1,“摘下我的翅膀，送给你飞翔”，多才多艺、最爱唱歌的张米亚老师用生命诠释了这句歌词，用血肉之躯为他的学生牢牢把守住了生命之门。
3940,3941,1,0,上海世博将充分交流城市建设经验和先进城市发展理念，探讨新的更好的人类居住、生活和工作的模式，为人类可持续发展留下一份丰厚的精神遗产。
3943,3944,0,1,对于一个领导来讲，是不是能发挥员工很大的能量是一个很重要的标志。
3945,3946,0,1,这种平等、团结、互助的社会主义民族关系已经确定。
3946,3947,0,1,中国京剧脸谱艺术被公认是中华民族传统文化的标识。
3949,3950,0,1,在中国共产党的正确领导下，人民的物质生活有了极大的改善。
3950,3951,1,0,国产电影《流浪地球》取得近45.6亿元左右的票房，原因是影片将亲情、希望、家园完美地融合在一个科幻的故事里，强烈冲击观众的心。
3951,3952,0,1,尤其是现在，群众的意见和看法，应引起我们各级领导的足够重视，千万不能置之不理。
3959,3960,0,1,病毒不可怕，可怕的是畏惧病毒的心理。
3962,3963,0,1,这些人站在时代的前列，高举文化批判的旗帜，对中国系统而顽固的旧文化和旧礼教以疾风暴雨的气势进行扫荡，从而开辟了一条通往光明的新路。
3963,3964,1,0,国家对新型经济试验区的优惠政策引发了众多省区的竞争，而成渝两地入选全国统筹城乡配套改革试验区，这让众多的竞争者大大出乎意料之外。
3966,3967,1,0,根据诺贝尔奖官网发布的消息显示，加拿大女作家爱丽丝·门罗获得2013年诺贝尔文学奖，她以短篇小说闻名全球，被称为“当代短篇小说大师”，其影响巨大的《逃离》2004年出版，以其精致的讲故事方式著称，清晰与心理现实主义是门罗的写作特色。
3969,3970,0,1,十九大的行动纲领、战略决策、重要部署，落实到一个个报告、一项项法案中，凝聚成亿万人民的共识和力量。
3970,3971,1,0,乌鲁木齐市人大常委会最近抽查小学一年级学生的书包重量，结果显示，学生书包的平均重量为4．5公斤以上，远远超过一个电工工具箱的重量。
3971,3972,0,1,这些人，除了家中死了牛，翻了船，或发生别的死亡大变，为一种不幸所绊倒，觉得十分伤心外，中国其他地方正在如何不幸挣扎中的情形，似乎就还不曾为这边城人民所感到。
3973,3974,0,1,在医学研究中，从来没有确凿的证据证明特别强烈的阳光是导致皮肤癌的主要原因。
3984,3985,1,0,日前，网易．新浪等14家网站联合向全国互联网界发出文明办网倡议书，号召营造健康文明的网络文化环境，清除不健康信息，已成为社会的共同呼唤．家长的强烈要求和保障未成年人的迫切需要。
3994,3995,0,1,只说林冲就床上放了包裹被卧，就坐下生些焰火起来。
3995,3996,0,1,西湖龙井的制作方法是精选本独特有的茶叶采取手工炒制的传统方法加工而成的特产，具有色绿、香郁、味甘、形美的特点。
3996,3997,0,1,她的话不能不在我心中产生一种无可名状的沉重感。
4003,4004,1,0,香港首富李嘉诚在香港素有“超人”的称号，全球各商界翘楚均视他当做拥有卓越才能、广阔视野和超凡成就的强人，日前他获得第一个福布斯终身成就奖。
4004,4005,0,1,文化是一个国家持久发展的不竭动力，文化自信是国家兴旺发达的重要支撑。
4007,4008,0,1,小学生论文首登国际学术刊物。
4017,4018,0,1,短短十天内，由方舟子发起，媒体、网友跟进的唐骏“学历造假”事件已进入了对个人经历、留学经验等多方质疑的阶段。
4018,4019,0,1,受台风“海马”影响，粤、闽、赣3省部分地区受灾。据统计，广东省农作物受灾面积近18万公顷，大约有170万人受灾，倒塌房屋456间，直接经济损失35．11亿元。
4022,4023,0,1,据人力资源和社会保障部的消息，国内最近将推出主要针对在校大学生的家教辅导师认证机制。这项新规一旦推行，大学生需要持证才能上岗。
